id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],failure_probability,risk_level
94993,300.6,312.3,1374,47.6,54,0.00338478124454074,Low
128510,302.4,311.8,1515,36.8,134,0.00338478124454074,Low
64118,302.2,310.1,1577,45.1,15,0.00338478124454074,Low
116810,299.1,310.3,1455,41.6,170,0.00338478124454074,Low
41077,300.3,311.5,1466,44.0,50,0.00338478124454074,Low
3740,300.6,310.4,1490,47.3,64,0.00338478124454074,Low
39123,301.0,310.8,1693,31.2,20,0.00338478124454074,Low
91901,302.2,311.7,1607,31.4,9,0.00338478124454074,Low
112284,301.6,311.2,1840,38.6,202,0.00338478124454074,Low
45217,298.5,308.4,1713,33.7,192,0.00338478124454074,Low
47136,299.6,309.5,1386,50.4,189,0.00338478124454074,Low
125000,301.5,310.5,1435,43.7,12,0.00338478124454074,Low
30835,300.7,310.1,1611,32.8,37,0.00338478124454074,Low
136225,297.7,308.4,1435,47.2,82,0.00338478124454074,Low
29486,300.3,309.9,1389,49.7,126,0.00338478124454074,Low
132055,301.6,310.9,1595,35.7,5,0.00338478124454074,Low
135328,297.4,308.0,1412,48.1,181,0.00338478124454074,Low
134846,300.8,309.7,1951,21.5,197,0.00338478124454074,Low
90029,298.1,307.7,1452,40.9,80,0.00338478124454074,Low
12485,301.2,310.7,1495,38.5,44,0.00338478124454074,Low
106830,299.1,310.6,1501,35.2,147,0.00338478124454074,Low
67184,300.7,311.0,1454,50.1,96,0.00338478124454074,Low
39415,297.9,309.1,1473,47.3,179,0.00338478124454074,Low
65552,298.1,308.2,1620,35.8,148,0.00338478124454074,Low
48029,301.1,310.8,1341,48.3,169,0.00338478124454074,Low
99923,300.7,309.8,1565,38.7,0,0.00338478124454074,Low
61625,299.2,308.5,1430,37.2,195,0.00338478124454074,Low
37175,297.7,309.7,1440,51.2,139,0.00338478124454074,Low
107510,302.6,311.9,1520,43.9,7,0.00338478124454074,Low
112120,302.5,310.1,1742,28.2,119,0.00338478124454074,Low
109769,297.3,308.3,1405,45.4,92,0.00338478124454074,Low
1647,298.0,308.9,1458,49.0,87,0.00338478124454074,Low
63279,297.4,308.9,1361,46.9,171,0.00338478124454074,Low
6218,301.2,310.4,1496,39.7,98,0.00338478124454074,Low
33878,301.4,310.7,1622,36.1,24,0.00338478124454074,Low
64795,300.2,311.6,1448,47.0,115,0.00338478124454074,Low
98192,300.1,310.1,1496,44.4,15,0.00338478124454074,Low
14700,300.8,311.6,1695,30.8,203,0.00338478124454074,Low
79177,297.2,308.5,1447,48.3,188,0.00338478124454074,Low
9174,298.8,309.9,1395,55.2,194,0.00338478124454074,Low
76864,299.6,310.8,1427,41.2,98,0.00338478124454074,Low
43016,299.6,311.1,1433,49.2,148,0.00338478124454074,Low
81977,302.2,311.5,1532,45.1,36,0.00338478124454074,Low
87097,302.5,311.1,1506,40.0,171,0.00338478124454074,Low
54402,298.2,309.0,1602,40.2,95,0.00338478124454074,Low
130641,299.2,308.9,1581,35.3,0,0.00338478124454074,Low
53502,299.0,310.1,1699,32.9,57,0.00338478124454074,Low
129415,303.9,313.1,1393,39.9,137,0.00338478124454074,Low
51144,298.1,308.6,2449,13.7,16,0.00338478124454074,Low
129108,302.6,310.5,1694,27.3,137,0.00338478124454074,Low
44926,302.2,311.3,1445,43.5,96,0.00338478124454074,Low
3716,298.8,309.8,1461,40.2,141,0.00338478124454074,Low
49883,302.7,310.6,1461,43.5,6,0.00338478124454074,Low
129680,304.2,313.0,1432,42.5,155,0.00338478124454074,Low
111050,297.1,307.9,1348,58.0,7,0.00338478124454074,Low
71430,298.3,307.9,1551,33.9,17,0.00338478124454074,Low
93097,303.5,311.7,1465,38.7,197,0.00338478124454074,Low
69443,300.8,309.5,1471,45.8,29,0.00338478124454074,Low
63559,298.9,309.3,1807,21.9,47,0.00338478124454074,Low
97861,299.3,310.4,1436,41.6,20,0.00338478124454074,Low
77933,301.2,310.8,1640,30.5,40,0.00338478124454074,Low
55526,302.7,310.6,1377,46.1,44,0.00338478124454074,Low
79536,298.4,309.2,1511,40.7,112,0.00338478124454074,Low
136195,298.1,308.5,1498,48.1,5,0.00338478124454074,Low
114546,300.9,310.9,1495,40.9,35,0.00338478124454074,Low
62714,298.6,310.0,1456,45.5,113,0.00338478124454074,Low
93554,300.0,310.1,1529,35.1,44,0.00338478124454074,Low
48721,299.7,310.4,1412,44.5,105,0.00338478124454074,Low
57226,301.9,310.9,1471,42.1,162,0.00338478124454074,Low
98346,302.6,310.3,1443,45.7,134,0.00338478124454074,Low
128623,297.3,308.3,1449,44.5,23,0.00338478124454074,Low
45063,298.7,309.6,1575,36.8,79,0.00338478124454074,Low
85510,301.8,310.8,1568,40.3,197,0.00338478124454074,Low
113834,300.2,309.8,1486,39.6,18,0.00338478124454074,Low
33556,301.3,310.9,1397,44.3,84,0.00338478124454074,Low
20399,297.6,308.3,1517,41.2,141,0.00338478124454074,Low
45481,297.7,308.7,1372,48.6,91,0.00338478124454074,Low
121961,301.7,310.9,1538,41.4,42,0.00338478124454074,Low
131388,298.2,308.7,1436,54.1,7,0.00338478124454074,Low
40097,300.2,310.1,1483,39.9,174,0.00338478124454074,Low
82694,297.4,309.1,1429,45.5,150,0.00338478124454074,Low
103078,300.8,310.2,1564,35.2,202,0.00338478124454074,Low
37713,298.8,310.1,1574,41.4,181,0.00338478124454074,Low
56058,301.1,311.7,1457,45.6,6,0.00338478124454074,Low
72742,295.6,306.2,1450,44.5,51,0.00338478124454074,Low
84581,300.5,311.1,1591,34.5,131,0.00338478124454074,Low
23064,299.4,310.6,1578,38.6,62,0.00338478124454074,Low
65089,303.6,312.5,1627,30.4,101,0.00338478124454074,Low
131185,304.0,313.1,1387,49.6,176,0.00338478124454074,Low
71928,301.0,312.0,1477,41.4,188,0.00338478124454074,Low
104639,297.2,308.6,1578,47.4,76,0.00338478124454074,Low
112171,300.1,309.3,1605,32.6,175,0.00338478124454074,Low
133665,302.2,310.1,1458,39.7,15,0.00338478124454074,Low
34786,299.3,308.7,1483,48.6,150,0.00338478124454074,Low
126976,300.3,309.9,1488,41.6,177,0.00338478124454074,Low
85202,302.0,310.6,1551,36.0,96,0.00338478124454074,Low
82508,300.8,311.2,1871,51.7,85,0.00338478124454074,Low
75796,301.1,311.1,1564,37.0,137,0.00338478124454074,Low
17823,300.8,310.8,1371,52.6,21,0.00338478124454074,Low
98073,303.9,312.9,1453,44.5,194,0.00338478124454074,Low
41770,303.0,312.7,1363,48.1,0,0.00338478124454074,Low
62815,297.5,308.4,1557,38.1,125,0.00338478124454074,Low
39706,303.9,312.7,1566,37.5,154,0.00338478124454074,Low
67293,300.8,309.7,1578,34.4,196,0.00338478124454074,Low
30738,300.4,311.3,1629,32.7,0,0.00338478124454074,Low
91751,302.7,312.0,1350,51.5,42,0.00338478124454074,Low
26760,299.2,308.5,1385,32.7,101,0.00338478124454074,Low
89175,299.8,310.8,1553,38.8,193,0.00338478124454074,Low
125137,300.8,311.7,1512,33.8,10,0.00338478124454074,Low
88796,301.8,310.1,1548,32.6,203,0.00338478124454074,Low
125654,301.4,310.7,1542,39.9,64,0.00338478124454074,Low
70392,297.3,308.5,1491,40.7,25,0.00338478124454074,Low
101711,300.7,310.4,1234,38.0,137,0.00338478124454074,Low
29052,300.7,310.6,1561,38.4,48,0.00338478124454074,Low
90708,297.2,307.9,1622,37.6,186,0.00338478124454074,Low
58995,300.6,310.5,1505,37.7,98,0.00338478124454074,Low
42254,300.5,311.7,1448,42.0,206,0.00338478124454074,Low
80363,300.2,311.5,1416,50.2,67,0.00338478124454074,Low
5100,298.8,309.8,1377,48.8,27,0.00338478124454074,Low
52904,302.3,310.2,1738,28.0,166,0.00338478124454074,Low
87219,302.6,312.2,1611,39.9,210,0.00338478124454074,Low
58695,303.7,313.1,1683,41.2,53,0.00338478124454074,Low
39926,300.2,311.7,1603,30.5,171,0.00338478124454074,Low
120172,303.3,312.6,1636,30.8,140,0.00338478124454074,Low
108354,300.6,311.4,1429,42.5,129,0.00338478124454074,Low
117413,301.5,310.5,1612,32.8,198,0.00338478124454074,Low
111135,299.5,308.7,1554,42.7,173,0.00338478124454074,Low
11420,300.2,311.7,1492,37.4,169,0.00338478124454074,Low
115431,300.9,310.4,1616,32.7,148,0.00338478124454074,Low
15725,298.0,308.6,1693,31.8,108,0.00338478124454074,Low
115894,299.1,308.5,1415,51.6,192,0.00338478124454074,Low
108211,300.5,312.0,1431,46.0,54,0.00338478124454074,Low
126682,299.6,309.4,1643,32.9,118,0.00338478124454074,Low
71579,297.4,308.7,1268,50.6,179,0.00338478124454074,Low
100415,298.2,309.8,1341,43.8,119,0.00338478124454074,Low
56125,302.4,312.0,1694,29.3,16,0.00338478124454074,Low
84512,302.4,310.1,1520,38.8,152,0.00338478124454074,Low
100577,297.4,308.3,1472,46.4,207,0.00338478124454074,Low
118463,300.7,310.7,1442,42.5,49,0.00338478124454074,Low
14221,300.8,310.4,1450,44.3,62,0.00338478124454074,Low
79365,300.1,311.3,1484,53.2,158,0.00338478124454074,Low
70819,300.9,310.8,1326,55.6,71,0.00338478124454074,Low
15840,302.4,310.9,1445,46.0,155,0.00338478124454074,Low
65306,301.4,311.1,1611,55.8,152,0.00338478124454074,Low
7698,301.9,310.4,1453,43.4,148,0.00338478124454074,Low
30308,301.5,310.8,1413,53.6,166,0.00338478124454074,Low
56189,301.3,310.7,1608,31.4,74,0.00338478124454074,Low
98071,301.8,310.4,1563,31.1,119,0.00338478124454074,Low
85819,299.2,310.5,1437,43.1,23,0.00338478124454074,Low
70541,298.2,308.7,1459,38.3,128,0.00338478124454074,Low
84289,300.7,311.1,1568,46.2,97,0.00338478124454074,Low
8926,297.5,308.6,1606,33.7,5,0.00338478124454074,Low
94235,295.6,306.2,2456,14.6,24,0.00338478124454074,Low
56260,297.4,307.9,1615,31.0,21,0.00338478124454074,Low
15665,299.0,310.4,1409,44.5,168,0.00338478124454074,Low
3242,298.1,308.7,1568,30.8,10,0.00338478124454074,Low
10127,298.2,309.0,1435,47.7,89,0.00338478124454074,Low
73141,299.5,310.0,1446,37.7,54,0.00338478124454074,Low
46332,297.9,307.8,1490,42.8,114,0.00338478124454074,Low
113145,300.7,310.1,1542,35.7,192,0.00338478124454074,Low
84646,297.7,308.4,1502,44.4,72,0.00338478124454074,Low
129512,304.2,313.4,1546,39.0,186,0.00338478124454074,Low
32859,302.3,311.0,1360,55.8,97,0.00338478124454074,Low
22505,298.0,308.7,1539,38.5,49,0.00338478124454074,Low
100005,298.5,309.5,1502,39.4,59,0.00338478124454074,Low
84899,300.4,309.6,1442,49.2,24,0.00338478124454074,Low
19029,298.2,308.8,1538,40.0,18,0.00338478124454074,Low
119687,299.0,310.0,1412,44.5,126,0.00338478124454074,Low
108742,300.9,310.9,1571,39.9,51,0.00338478124454074,Low
7630,302.2,311.2,1520,38.8,106,0.00338478124454074,Low
89610,298.0,308.7,1503,34.5,217,0.00338478124454074,Low
75311,301.8,310.0,1293,63.7,182,0.00338478124454074,Low
78293,301.7,310.3,1439,43.8,29,0.00338478124454074,Low
70162,300.6,310.7,1347,46.6,180,0.00338478124454074,Low
19921,298.7,309.6,1465,41.0,15,0.00338478124454074,Low
128799,302.3,310.9,1425,40.9,215,0.00338478124454074,Low
50764,297.9,309.0,1404,44.2,40,0.00338478124454074,Low
12521,301.0,310.8,1403,48.3,18,0.00338478124454074,Low
46424,303.7,312.8,1444,46.3,94,0.00338478124454074,Low
71257,300.8,310.3,1486,46.7,162,0.00338478124454074,Low
60456,303.5,312.3,1781,30.8,105,0.00338478124454074,Low
18410,301.0,309.7,1565,35.8,0,0.00338478124454074,Low
48724,300.1,311.4,1910,23.0,171,0.00338478124454074,Low
128578,302.3,310.7,1540,37.0,45,0.00338478124454074,Low
61798,300.8,312.2,1490,37.8,144,0.00338478124454074,Low
104245,299.2,308.5,1435,51.3,148,0.00338478124454074,Low
18375,299.4,310.9,1491,42.1,10,0.00338478124454074,Low
94569,300.7,311.3,1393,37.1,55,0.00338478124454074,Low
40346,296.3,307.2,1435,48.3,177,0.00338478124454074,Low
34016,302.7,310.3,1452,48.0,203,0.00338478124454074,Low
17706,298.2,308.7,1444,49.2,44,0.00338478124454074,Low
85970,302.6,311.6,1619,31.9,121,0.00338478124454074,Low
132856,301.5,311.1,1647,33.4,129,0.00338478124454074,Low
83593,301.2,309.9,1381,52.4,0,0.00338478124454074,Low
26257,298.1,308.1,1495,37.7,76,0.00338478124454074,Low
132108,301.3,310.4,1290,58.4,97,0.00338478124454074,Low
123481,300.1,309.7,1785,25.8,139,0.00338478124454074,Low
77912,297.4,309.2,1604,33.3,195,0.00338478124454074,Low
20,301.5,310.4,1424,53.9,40,0.00338478124454074,Low
91349,298.4,309.4,1385,54.2,119,0.00338478124454074,Low
19690,298.2,307.9,1399,54.9,137,0.00338478124454074,Low
113914,298.4,308.3,1610,31.1,191,0.00338478124454074,Low
2833,301.4,310.7,1341,49.0,19,0.00338478124454074,Low
124683,301.7,310.1,1443,46.6,195,0.00338478124454074,Low
102303,300.7,310.4,1989,21.8,203,0.00338478124454074,Low
35365,298.3,310.1,1533,36.8,124,0.00338478124454074,Low
39938,298.3,307.8,1751,27.5,72,0.00338478124454074,Low
126275,303.4,312.3,1383,52.4,69,0.00338478124454074,Low
54639,301.9,310.6,1517,40.0,9,0.00338478124454074,Low
24615,298.2,308.9,1432,48.0,81,0.00338478124454074,Low
79265,301.1,310.1,1472,36.2,35,0.00338478124454074,Low
60162,298.8,308.8,1446,37.0,106,0.00338478124454074,Low
105195,299.4,309.0,1558,36.6,135,0.00338478124454074,Low
49345,298.1,307.7,1616,32.2,9,0.00338478124454074,Low
94240,302.7,310.5,1426,53.6,0,0.00338478124454074,Low
37657,301.2,310.7,1408,47.6,10,0.00338478124454074,Low
116984,299.1,308.9,1504,28.8,199,0.00338478124454074,Low
13891,300.3,311.5,1467,43.4,53,0.00338478124454074,Low
42033,301.4,310.4,1549,37.5,106,0.00338478124454074,Low
133582,300.7,309.5,1685,31.1,171,0.00338478124454074,Low
13463,302.7,312.2,2029,17.0,215,0.00338478124454074,Low
130891,297.4,308.5,1410,49.4,125,0.00338478124454074,Low
12464,300.8,310.5,1396,47.7,22,0.00338478124454074,Low
97546,298.0,308.6,1254,54.7,65,0.00338478124454074,Low
85025,297.9,308.6,1455,37.0,20,0.00338478124454074,Low
124802,300.9,310.7,1533,38.2,129,0.00338478124454074,Low
7612,298.4,308.7,1433,49.0,99,0.00338478124454074,Low
4447,302.1,311.3,1497,38.4,155,0.00338478124454074,Low
110082,301.2,310.8,1472,45.1,82,0.00338478124454074,Low
94996,298.1,307.7,1848,21.8,55,0.00338478124454074,Low
62272,298.3,307.9,1529,40.4,179,0.00338478124454074,Low
41037,297.4,308.3,1490,28.2,146,0.00338478124454074,Low
52396,303.0,311.1,1364,47.6,106,0.00338478124454074,Low
122700,299.2,308.3,1512,35.3,54,0.00338478124454074,Low
11037,300.7,309.6,1589,34.6,131,0.00338478124454074,Low
115837,297.9,307.8,1439,45.6,97,0.00338478124454074,Low
33109,298.0,307.5,1469,37.7,16,0.00338478124454074,Low
20522,300.3,311.6,1471,46.4,156,0.00338478124454074,Low
52812,301.4,310.4,1546,36.9,150,0.00338478124454074,Low
39023,302.6,312.0,1370,54.1,39,0.00338478124454074,Low
56082,298.2,309.3,2056,18.7,146,0.00338478124454074,Low
37668,298.9,310.5,1477,52.6,195,0.00338478124454074,Low
81655,301.1,310.7,1749,25.5,79,0.00338478124454074,Low
62830,298.9,308.6,1463,46.8,96,0.00338478124454074,Low
100862,297.4,308.3,1601,27.7,9,0.00338478124454074,Low
45022,299.8,310.3,1487,52.1,137,0.00338478124454074,Low
104238,299.3,310.6,1629,33.4,83,0.00338478124454074,Low
80044,298.4,308.3,1518,32.7,112,0.00338478124454074,Low
27112,297.4,308.3,1466,47.9,79,0.00338478124454074,Low
123828,302.7,310.6,1496,28.2,82,0.00338478124454074,Low
67801,300.4,309.6,1543,33.6,168,0.00338478124454074,Low
18126,302.0,310.9,1635,36.0,23,0.00338478124454074,Low
108456,299.0,310.2,1651,31.0,89,0.00338478124454074,Low
42284,302.2,310.6,1632,37.5,122,0.00338478124454074,Low
36650,300.6,311.5,1815,24.2,14,0.00338478124454074,Low
42273,302.7,312.0,1558,31.0,0,0.00338478124454074,Low
67380,297.7,308.9,1611,39.1,108,0.00338478124454074,Low
129957,301.7,310.7,1538,41.2,17,0.00338478124454074,Low
111133,300.9,311.0,1524,40.2,54,0.00338478124454074,Low
84943,303.8,312.7,1526,41.4,168,0.00338478124454074,Low
29874,302.7,312.5,1527,36.4,179,0.00338478124454074,Low
85165,298.2,307.9,1662,28.9,168,0.00338478124454074,Low
10635,302.4,311.7,1520,38.1,127,0.00338478124454074,Low
113967,301.8,310.6,1605,38.7,95,0.00338478124454074,Low
90858,300.0,309.4,1568,33.7,39,0.00338478124454074,Low
114842,297.7,308.9,1638,32.7,126,0.00338478124454074,Low
118558,301.4,310.7,1468,43.6,23,0.00338478124454074,Low
97677,298.5,309.3,1501,43.6,153,0.00338478124454074,Low
74537,302.4,310.4,1467,38.8,119,0.00338478124454074,Low
80023,298.6,309.6,1441,42.5,119,0.00338478124454074,Low
77300,299.3,309.0,1556,36.7,148,0.00338478124454074,Low
19764,302.2,310.7,1782,25.9,42,0.00338478124454074,Low
38310,300.7,310.6,1477,35.2,60,0.00338478124454074,Low
13459,303.9,313.0,1426,46.6,9,0.00338478124454074,Low
22808,296.8,307.5,1443,46.9,14,0.00338478124454074,Low
62526,303.5,312.3,1563,21.1,112,0.00338478124454074,Low
103228,297.9,307.9,1642,27.7,114,0.00338478124454074,Low
8069,298.0,308.6,1429,47.5,189,0.00338478124454074,Low
129412,298.1,307.9,1410,47.5,139,0.00338478124454074,Low
119478,297.6,308.3,1379,49.7,34,0.00338478124454074,Low
47579,297.2,308.4,1701,26.1,13,0.00338478124454074,Low
58855,299.0,310.6,1724,29.0,94,0.00338478124454074,Low
120855,298.1,308.4,1523,38.6,98,0.00338478124454074,Low
81615,300.6,311.6,1346,53.3,98,0.00338478124454074,Low
130633,300.2,309.9,1466,46.3,170,0.00338478124454074,Low
3381,302.0,310.7,1698,59.9,39,0.00338478124454074,Low
63910,298.3,308.9,1434,45.3,161,0.00338478124454074,Low
107851,298.8,309.8,1645,31.9,196,0.00338478124454074,Low
19563,298.1,308.6,1366,40.2,16,0.00338478124454074,Low
18152,297.3,308.8,1401,54.0,150,0.00338478124454074,Low
129997,301.3,310.4,1402,51.9,139,0.00338478124454074,Low
65902,301.5,310.7,1459,32.6,40,0.00338478124454074,Low
53516,297.4,308.0,1751,28.0,154,0.00338478124454074,Low
26688,297.4,308.7,1404,57.4,76,0.00338478124454074,Low
106796,300.1,309.3,1674,30.8,110,0.00338478124454074,Low
55109,301.7,310.7,1809,25.5,40,0.00338478124454074,Low
17239,298.0,308.8,1437,45.1,49,0.00338478124454074,Low
4674,300.9,310.8,1369,57.5,156,0.00338478124454074,Low
63631,300.5,309.7,1592,29.6,17,0.00338478124454074,Low
59736,300.7,310.2,1396,47.3,96,0.00338478124454074,Low
79417,302.7,311.1,1354,54.8,134,0.00338478124454074,Low
43996,299.0,310.0,1378,58.9,126,0.00338478124454074,Low
75873,302.6,311.9,1397,46.9,101,0.00338478124454074,Low
6197,300.4,311.2,1351,49.8,18,0.00338478124454074,Low
6306,300.4,309.6,1432,44.7,59,0.00338478124454074,Low
24053,301.5,310.5,1531,39.0,155,0.00338478124454074,Low
41483,302.6,310.4,1638,36.2,125,0.00338478124454074,Low
98635,301.8,310.9,1433,38.7,116,0.00338478124454074,Low
8849,300.5,312.0,1689,29.3,113,0.00338478124454074,Low
106437,298.2,308.4,1419,47.0,96,0.00338478124454074,Low
31202,301.7,310.2,1641,31.9,16,0.00338478124454074,Low
7502,297.3,308.5,1472,48.1,52,0.00338478124454074,Low
47222,302.3,311.4,1769,26.6,0,0.00338478124454074,Low
102808,298.8,308.6,1680,31.0,95,0.00338478124454074,Low
94712,300.8,310.7,1424,52.4,67,0.00338478124454074,Low
90862,298.3,308.1,1502,44.5,82,0.00338478124454074,Low
77493,296.2,307.2,1385,44.8,8,0.00338478124454074,Low
78474,299.3,310.9,1521,35.8,2,0.00338478124454074,Low
39418,298.0,307.7,1539,37.6,127,0.00338478124454074,Low
9226,304.1,313.5,1445,43.1,88,0.00338478124454074,Low
88859,298.2,308.1,1306,39.6,197,0.00338478124454074,Low
126180,298.3,308.2,1435,43.8,99,0.00338478124454074,Low
63260,301.0,310.4,1496,43.4,173,0.00338478124454074,Low
76176,298.8,308.6,1471,55.8,155,0.00338478124454074,Low
32266,301.5,310.7,1445,43.5,2,0.00338478124454074,Low
84577,302.0,310.6,1389,33.1,181,0.00338478124454074,Low
8037,300.7,310.5,1536,44.1,96,0.00338478124454074,Low
6655,300.3,309.4,1675,28.2,178,0.00338478124454074,Low
90422,302.6,311.7,1754,26.7,202,0.00338478124454074,Low
128910,300.6,310.5,1482,37.9,148,0.00338478124454074,Low
39891,300.5,311.4,1452,41.0,59,0.00338478124454074,Low
135785,303.5,311.6,1543,38.0,184,0.00338478124454074,Low
82137,300.6,310.2,1710,27.6,5,0.00338478124454074,Low
34633,300.5,310.3,1608,31.1,23,0.00338478124454074,Low
126707,302.7,311.0,1410,61.8,195,0.00338478124454074,Low
108266,300.4,312.0,1681,30.9,132,0.00338478124454074,Low
23667,298.6,309.9,1615,28.8,16,0.00338478124454074,Low
128986,302.0,310.7,1657,46.9,37,0.00338478124454074,Low
124510,297.2,308.6,1413,40.2,214,0.00338478124454074,Low
23566,303.7,312.7,1547,43.3,168,0.00338478124454074,Low
129592,299.1,310.6,1376,56.7,128,0.00338478124454074,Low
81862,299.9,311.3,1861,24.4,151,0.00338478124454074,Low
84493,300.0,309.6,1445,44.7,51,0.00338478124454074,Low
29040,299.0,310.3,1511,41.8,171,0.00338478124454074,Low
131489,301.0,311.2,1490,38.7,64,0.00338478124454074,Low
51382,304.2,313.4,1602,33.4,27,0.00338478124454074,Low
127903,298.9,309.5,1615,35.3,161,0.00338478124454074,Low
11742,297.1,308.4,1592,35.1,153,0.00338478124454074,Low
29333,300.0,309.4,1451,40.0,36,0.00338478124454074,Low
133452,300.2,311.0,1627,32.3,171,0.00338478124454074,Low
68612,297.1,308.2,1427,45.1,15,0.00338478124454074,Low
96605,297.3,308.5,1475,42.0,169,0.00338478124454074,Low
64576,300.5,309.3,1449,46.1,213,0.00338478124454074,Low
33590,298.2,308.1,1677,30.8,94,0.00338478124454074,Low
32401,303.1,312.4,1636,29.5,174,0.00338478124454074,Low
130739,302.8,312.3,1503,43.4,149,0.00338478124454074,Low
67163,298.8,309.1,1562,33.1,147,0.00338478124454074,Low
12053,297.7,309.2,1617,34.1,2,0.00338478124454074,Low
43450,302.0,310.8,1398,43.2,233,0.00338478124454074,Low
59417,302.4,310.1,1536,38.7,104,0.00338478124454074,Low
58582,298.2,308.4,1529,43.2,61,0.00338478124454074,Low
54769,302.7,312.2,1512,36.5,179,0.00338478124454074,Low
125735,300.8,309.6,1617,36.0,29,0.00338478124454074,Low
84452,297.2,308.5,1495,41.8,160,0.00338478124454074,Low
33507,297.2,307.9,1764,25.4,146,0.00338478124454074,Low
63221,300.6,310.4,1458,51.7,155,0.00338478124454074,Low
130727,298.4,309.4,1458,43.4,103,0.00338478124454074,Low
123759,298.6,309.6,1523,38.7,129,0.00338478124454074,Low
105874,295.6,306.2,1408,46.6,74,0.00338478124454074,Low
120595,296.7,308.0,1479,41.9,46,0.00338478124454074,Low
94011,300.7,311.9,1392,52.0,119,0.00338478124454074,Low
42481,297.4,308.7,1425,45.9,7,0.00338478124454074,Low
40770,302.4,311.2,1444,39.0,61,0.00338478124454074,Low
