id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
11763,L55281,L,300.3,311.8,1771,25.9,178,0,0,0,0,0,0
39132,M20932,M,300.9,310.8,1695,35.5,188,0,0,0,0,0,0
79362,L52329,L,304.1,313.6,1556,38.9,15,0,0,0,0,0,0
53894,L48071,L,295.7,306.2,1408,48.0,134,0,0,0,0,0,0
92612,L56115,L,297.3,308.4,1511,36.7,13,0,0,0,0,0,0
11442,H37297,H,300.8,312.3,1389,44.4,17,0,0,0,0,0,0
68786,L55797,L,297.6,308.6,1462,46.6,12,0,0,0,0,0,0
16666,L49329,L,299.5,309.0,1434,44.2,176,0,0,0,0,0,0
37375,L48331,L,296.9,307.9,1456,43.4,168,0,0,0,0,0,0
38058,L55659,L,298.5,309.7,1629,30.3,99,0,0,0,0,0,0
78427,L50426,L,301.0,309.7,1465,45.8,143,0,0,0,0,0,0
3421,L50509,L,301.6,310.7,1417,54.6,131,0,0,0,0,0,0
8113,L53049,L,301.5,311.2,1606,33.5,76,0,0,0,0,0,0
75030,M18493,M,302.2,311.3,1522,40.6,20,0,0,0,0,0,0
1477,M20813,M,300.7,310.8,1469,38.9,127,0,0,0,0,0,0
121862,M20195,M,303.4,312.9,1386,56.9,9,0,0,0,0,0,0
62200,L54206,L,300.7,310.6,1626,34.2,60,0,0,0,0,0,0
100141,L55403,L,299.0,310.5,1474,44.1,149,0,0,0,0,0,0
53806,H38582,H,297.6,308.8,1645,34.5,181,0,0,0,0,0,0
3581,L52368,L,304.0,313.2,1452,39.0,121,0,0,0,0,0,0
45698,M15682,M,296.7,307.6,1467,43.7,150,0,0,0,0,0,0
110684,L56253,L,297.2,308.1,1466,45.3,145,0,0,0,0,0,0
7374,L55502,L,298.6,309.6,1426,44.7,0,0,0,0,0,0,0
110776,M17794,M,300.8,309.6,1546,42.3,119,0,0,0,0,0,0
41962,L49993,L,300.0,309.2,1375,22.6,135,0,0,0,0,0,0
25513,L51694,L,302.4,310.5,1479,36.2,104,0,0,0,0,0,0
29958,M23322,M,298.7,309.9,1457,47.2,188,0,0,0,0,0,0
107764,L56223,L,297.4,308.4,1551,33.9,142,0,0,0,0,0,0
85415,M21487,M,301.6,310.7,1524,38.3,105,0,0,0,0,0,0
82376,L56777,L,298.9,310.1,1510,38.0,59,0,0,0,0,0,0
65352,M17355,M,299.1,308.8,1499,40.0,209,0,0,0,0,0,0
24917,L54469,L,300.3,310.6,1433,48.1,85,0,0,0,0,0,0
98313,M22424,M,300.3,311.2,1381,50.6,136,0,0,0,0,0,0
129983,L52631,L,303.0,312.7,1737,28.8,120,0,0,0,0,0,0
78310,H30318,H,295.7,306.2,1489,39.4,151,0,0,0,0,0,0
4198,L51657,L,302.6,310.2,1548,34.3,14,0,0,0,0,0,0
65309,L57125,L,298.4,308.0,1517,40.2,101,0,0,0,0,0,0
60283,L51659,L,302.6,310.2,1420,44.0,18,0,0,0,0,0,0
101053,M19063,M,302.4,310.9,1558,31.0,192,0,0,0,0,0,0
103824,L51762,L,302.9,311.2,1494,46.7,66,0,0,0,0,0,0
81151,L56766,L,299.8,311.1,1376,47.6,22,0,0,0,0,0,0
22131,M16809,M,298.1,308.0,1420,39.9,98,0,0,0,0,0,0
34310,L48261,L,297.0,307.8,1524,40.6,85,0,0,0,0,0,0
100962,L48526,L,298.7,310.1,1510,35.0,42,0,0,0,0,0,0
96922,L53450,L,300.9,310.4,1608,31.8,30,0,0,0,0,0,0
20446,L49087,L,297.9,307.6,1304,52.1,180,0,0,0,0,0,0
8468,L47309,L,298.9,308.5,1559,34.3,64,0,0,0,0,0,0
83492,L56771,L,299.0,310.2,1570,34.0,9,0,0,0,0,0,0
110614,M19840,M,303.8,312.8,1467,40.7,146,0,0,0,0,0,0
70175,L50459,L,301.2,309.9,1695,30.5,5,0,0,0,0,0,0
111280,M20548,M,302.2,311.7,1316,44.6,13,0,0,0,0,0,0
126891,L50015,L,300.3,309.3,1411,44.5,173,0,0,0,0,0,0
71553,L54265,L,300.7,310.3,1828,26.0,213,0,0,0,0,0,0
105528,L47757,L,297.7,309.7,1591,37.7,173,0,0,0,0,0,0
70807,L55411,L,299.0,310.3,1487,39.9,78,0,0,0,0,0,0
113299,H37815,H,298.6,309.5,1399,55.8,142,0,0,0,0,0,0
52697,L53940,L,301.5,310.9,1517,41.2,155,0,0,0,0,0,0
64059,M19117,M,302.5,311.1,1486,39.6,122,0,0,0,0,0,0
84476,L47390,L,298.3,308.6,1539,39.9,126,0,0,0,0,0,0
21747,L51615,L,302.4,310.1,1450,46.9,204,0,0,0,0,0,0
50801,H32126,H,300.3,309.1,1460,39.2,203,0,0,0,0,0,0
69915,L54368,L,299.8,309.7,1550,33.2,0,0,0,0,0,0,0
13285,L49364,L,299.8,309.4,1567,43.4,51,0,0,0,0,0,0
90863,L56744,L,299.6,310.1,1653,24.9,166,0,0,0,0,0,0
16011,M20449,M,302.5,311.9,1298,49.9,57,0,0,0,0,0,0
101268,L55009,L,299.9,311.4,1378,50.1,171,0,0,0,0,0,0
85563,L50596,L,301.5,310.5,1560,33.1,135,0,0,0,0,0,0
64966,L48516,L,298.9,310.2,1583,32.6,230,0,0,0,0,0,0
23743,L55508,L,298.6,309.5,1529,42.2,127,0,0,0,0,0,0
119421,L55827,L,297.5,308.6,1728,33.5,94,0,0,0,0,0,0
94993,L55052,L,300.6,312.3,1374,47.6,54,0,0,0,0,0,0
128510,L52721,L,302.4,311.8,1515,36.8,134,0,0,0,0,0,0
64118,L51572,L,302.2,310.1,1577,45.1,15,0,0,0,0,0,0
116810,L48578,L,299.1,310.3,1455,41.6,170,0,0,0,0,0,0
41077,L54967,L,300.3,311.5,1466,44.0,50,0,0,0,0,0,0
3740,L54229,L,300.6,310.4,1490,47.3,64,0,0,0,0,0,0
39123,L53273,L,301.0,310.8,1693,31.2,20,0,0,0,0,0,0
91901,L52724,L,302.2,311.7,1607,31.4,9,0,0,0,0,0,0
112284,L53936,L,301.6,311.2,1840,38.6,202,0,0,0,0,0,0
45217,M15004,M,298.5,308.4,1713,33.7,192,0,0,0,0,0,0
47136,L49252,L,299.6,309.5,1386,50.4,189,0,0,0,0,0,0
125000,L53782,L,301.5,310.5,1435,43.7,12,0,0,0,0,0,0
30835,L53429,L,300.7,310.1,1611,32.8,37,0,0,0,0,0,0
136225,L56552,L,297.7,308.4,1435,47.2,82,0,0,0,0,0,0
29486,L54348,L,300.3,309.9,1389,49.7,126,0,0,0,0,0,0
132055,L53860,L,301.6,310.9,1595,35.7,5,0,0,0,0,0,0
135328,M23453,M,297.4,308.0,1412,48.1,181,0,0,0,0,0,0
134846,L50118,L,300.8,309.7,1951,21.5,197,0,0,0,0,0,0
90029,L48896,L,298.1,307.7,1452,40.9,80,0,0,0,0,0,0
12485,L53957,L,301.2,310.7,1495,38.5,44,0,0,0,0,0,0
106830,L55404,L,299.1,310.6,1501,35.2,147,0,0,0,0,0,0
67184,M21821,M,300.7,311.0,1454,50.1,96,0,0,0,0,0,0
39415,L56367,L,297.9,309.1,1473,47.3,179,0,0,0,0,0,0
65552,L47432,L,298.1,308.2,1620,35.8,148,0,0,0,0,0,0
48029,L53076,L,301.1,310.8,1341,48.3,169,0,0,0,0,0,0
99923,L53668,L,300.7,309.8,1565,38.7,0,0,0,0,0,0,0
61625,L49420,L,299.2,308.5,1430,37.2,195,0,0,0,0,0,0
37175,H29990,H,297.7,309.7,1440,51.2,139,0,0,0,0,0,0
107510,L52799,L,302.6,311.9,1520,43.9,7,0,0,0,0,0,0
112120,L51625,L,302.5,310.1,1742,28.2,119,0,0,0,0,0,0
109769,L55976,L,297.3,308.3,1405,45.4,92,0,0,0,0,0,0
1647,L56060,L,298.0,308.9,1458,49.0,87,0,0,0,0,0,0
63279,L56016,L,297.4,308.9,1361,46.9,171,0,0,0,0,0,0
6218,L50494,L,301.2,310.4,1496,39.7,98,0,0,0,0,0,0
33878,L53728,L,301.4,310.7,1622,36.1,24,0,0,0,0,0,0
64795,M22333,M,300.2,311.6,1448,47.0,115,0,0,0,0,0,0
98192,L54354,L,300.1,310.1,1496,44.4,15,0,0,0,0,0,0
14700,L55110,L,300.8,311.6,1695,30.8,203,0,0,0,0,0,0
79177,L55863,L,297.2,308.5,1447,48.3,188,0,0,0,0,0,0
9174,M16272,M,298.8,309.9,1395,55.2,194,0,0,0,0,0,0
76864,M23009,M,299.6,310.8,1427,41.2,98,0,0,0,0,0,0
43016,L55348,L,299.6,311.1,1433,49.2,148,0,0,0,0,0,0
81977,L51137,L,302.2,311.5,1532,45.1,36,0,0,0,0,0,0
87097,L51373,L,302.5,311.1,1506,40.0,171,0,0,0,0,0,0
54402,L56474,L,298.2,309.0,1602,40.2,95,0,0,0,0,0,0
130641,L49459,L,299.2,308.9,1581,35.3,0,0,0,0,0,0,0
53502,L56887,L,299.0,310.1,1699,32.9,57,0,0,0,0,0,0
129415,M20054,M,303.9,313.1,1393,39.9,137,0,0,0,0,0,0
51144,L47187,L,298.1,308.6,2449,13.7,16,0,0,0,0,0,0
129108,L51669,L,302.6,310.5,1694,27.3,137,0,0,0,0,0,0
44926,L50913,L,302.2,311.3,1445,43.5,96,0,0,0,0,0,0
3716,L56907,L,298.8,309.8,1461,40.2,141,0,0,0,0,0,0
49883,M19416,M,302.7,310.6,1461,43.5,6,0,0,0,0,0,0
129680,M19906,M,304.2,313.0,1432,42.5,155,0,0,0,0,0,0
111050,L48328,L,297.1,307.9,1348,58.0,7,0,0,0,0,0,0
71430,L48892,L,298.3,307.9,1551,33.9,17,0,0,0,0,0,0
93097,L51938,L,303.5,311.7,1465,38.7,197,0,0,0,0,0,0
69443,L50054,L,300.8,309.5,1471,45.8,29,0,0,0,0,0,0
63559,L47256,L,298.9,309.3,1807,21.9,47,0,0,0,0,0,0
97861,H38920,H,299.3,310.4,1436,41.6,20,0,0,0,0,0,0
77933,M21134,M,301.2,310.8,1640,30.5,40,0,0,0,0,0,0
55526,M19428,M,302.7,310.6,1377,46.1,44,0,0,0,0,0,0
79536,L56634,L,298.4,309.2,1511,40.7,112,0,0,0,0,0,0
136195,L47182,L,298.1,308.5,1498,48.1,5,0,0,0,0,0,0
114546,L53368,L,300.9,310.9,1495,40.9,35,0,0,0,0,0,0
62714,M23185,M,298.6,310.0,1456,45.5,113,0,0,0,0,0,0
93554,L54459,L,300.0,310.1,1529,35.1,44,0,0,0,0,0,0
48721,M22243,M,299.7,310.4,1412,44.5,105,0,0,0,0,0,0
57226,L50674,L,301.9,310.9,1471,42.1,162,0,0,0,0,0,0
98346,L51615,L,302.6,310.3,1443,45.7,134,0,0,0,0,0,0
128623,L56209,L,297.3,308.3,1449,44.5,23,0,0,0,0,0,0
45063,M24646,M,298.7,309.6,1575,36.8,79,0,0,0,0,0,0
85510,L50712,L,301.8,310.8,1568,40.3,197,0,0,0,0,0,0
113834,M21288,M,300.2,309.8,1486,39.6,18,0,0,0,0,0,0
33556,L53040,L,301.3,310.9,1397,44.3,84,0,0,0,0,0,0
20399,L55758,L,297.6,308.3,1517,41.2,141,0,0,0,0,0,0
45481,H29610,H,297.7,308.7,1372,48.6,91,0,0,0,0,0,0
121961,L53876,L,301.7,310.9,1538,41.4,42,0,0,0,0,0,0
131388,L56455,L,298.2,308.7,1436,54.1,7,0,0,0,0,0,0
40097,L54334,L,300.2,310.1,1483,39.9,174,0,0,0,0,0,0
82694,L47654,L,297.4,309.1,1429,45.5,150,0,0,0,0,0,0
103078,L53434,L,300.8,310.2,1564,35.2,202,0,0,0,0,0,0
37713,L56924,L,298.8,310.1,1574,41.4,181,0,0,0,0,0,0
56058,L54108,L,301.1,311.7,1457,45.6,6,0,0,0,0,0,0
72742,L48127,L,295.6,306.2,1450,44.5,51,0,0,0,0,0,0
84581,L54777,L,300.5,311.1,1591,34.5,131,0,0,0,0,0,0
23064,L56778,L,299.4,310.6,1578,38.6,62,0,0,0,0,0,0
65089,L52119,L,303.6,312.5,1627,30.4,101,0,0,0,0,0,0
131185,L52231,L,304.0,313.1,1387,49.6,176,0,0,0,0,0,0
71928,M22881,M,301.0,312.0,1477,41.4,188,0,0,0,0,0,0
104639,L55903,L,297.2,308.6,1578,47.4,76,0,0,0,0,0,0
112171,L50353,L,300.1,309.3,1605,32.6,175,0,0,0,0,0,0
133665,L51572,L,302.2,310.1,1458,39.7,15,0,0,0,0,0,0
34786,L49629,L,299.3,308.7,1483,48.6,150,0,0,0,0,0,0
126976,M21267,M,300.3,309.9,1488,41.6,177,0,0,0,0,0,0
85202,H33243,H,302.0,310.6,1551,36.0,96,0,0,0,0,0,0
82508,M21827,M,300.8,311.2,1871,51.7,85,0,0,0,0,0,0
75796,L53328,L,301.1,311.1,1564,37.0,137,0,0,0,0,0,0
17823,M20934,M,300.8,310.8,1371,52.6,21,0,0,0,0,0,0
98073,L52238,L,303.9,312.9,1453,44.5,194,0,0,0,0,0,0
41770,M20303,M,303.0,312.7,1363,48.1,0,0,0,0,0,0,0
62815,L47551,L,297.5,308.4,1557,38.1,125,0,0,0,0,0,0
39706,L52140,L,303.9,312.7,1566,37.5,154,0,0,0,0,0,0
67293,L50117,L,300.8,309.7,1578,34.4,196,0,0,0,0,0,0
30738,L54774,L,300.4,311.3,1629,32.7,0,0,0,0,0,0,0
91751,H34917,H,302.7,312.0,1350,51.5,42,0,0,0,0,0,0
26760,M17235,M,299.2,308.5,1385,32.7,101,0,0,0,0,0,0
89175,L55375,L,299.8,310.8,1553,38.8,193,0,0,0,0,0,0
125137,L55124,L,300.8,311.7,1512,33.8,10,0,0,0,0,0,0
88796,L51471,L,301.8,310.1,1548,32.6,203,0,0,0,0,0,0
125654,H32814,H,301.4,310.7,1542,39.9,64,0,0,0,0,0,0
70392,L48365,L,297.3,308.5,1491,40.7,25,0,0,0,0,0,0
101711,L54243,L,300.7,310.4,1234,38.0,137,0,0,0,0,0,0
29052,L54202,L,300.7,310.6,1561,38.4,48,0,0,0,0,0,0
90708,L56269,L,297.2,307.9,1622,37.6,186,0,0,0,0,0,0
58995,L54221,L,300.6,310.5,1505,37.7,98,0,0,0,0,0,0
42254,L54856,L,300.5,311.7,1448,42.0,206,0,0,0,0,0,0
80363,L55237,L,300.2,311.5,1416,50.2,67,0,0,0,0,0,0
5100,M16294,M,298.8,309.8,1377,48.8,27,0,0,0,0,0,0
52904,M19282,M,302.3,310.2,1738,28.0,166,0,0,0,0,0,0
87219,M20347,M,302.6,312.2,1611,39.9,210,0,0,0,0,0,0
58695,L52421,L,303.7,313.1,1683,41.2,53,0,0,0,0,0,0
39926,L55279,L,300.2,311.7,1603,30.5,171,0,0,0,0,0,0
120172,L52540,L,303.3,312.6,1636,30.8,140,0,0,0,0,0,0
108354,L54825,L,300.6,311.4,1429,42.5,129,0,0,0,0,0,0
117413,M21445,M,301.5,310.5,1612,32.8,198,0,0,0,0,0,0
111135,L49410,L,299.5,308.7,1554,42.7,173,0,0,0,0,0,0
11420,M22956,M,300.2,311.7,1492,37.4,169,0,0,0,0,0,0
115431,L54293,L,300.9,310.4,1616,32.7,148,0,0,0,0,0,0
15725,M24155,M,298.0,308.6,1693,31.8,108,0,0,0,0,0,0
115894,L49590,L,299.1,308.5,1415,51.6,192,0,0,0,0,0,0
108211,L55232,L,300.5,312.0,1431,46.0,54,0,0,0,0,0,0
126682,L49235,L,299.6,309.4,1643,32.9,118,0,0,0,0,0,0
71579,L47897,L,297.4,308.7,1268,50.6,179,0,0,0,0,0,0
100415,L48670,L,298.2,309.8,1341,43.8,119,0,0,0,0,0,0
56125,L52754,L,302.4,312.0,1694,29.3,16,0,0,0,0,0,0
84512,M19269,M,302.4,310.1,1520,38.8,152,0,0,0,0,0,0
100577,L55791,L,297.4,308.3,1472,46.4,207,1,0,0,0,0,1
118463,L53282,L,300.7,310.7,1442,42.5,49,0,0,0,0,0,0
14221,M21971,M,300.8,310.4,1450,44.3,62,0,0,0,0,0,0
79365,L55003,L,300.1,311.3,1484,53.2,158,0,0,0,0,0,0
70819,L53239,L,300.9,310.8,1326,55.6,71,0,0,0,0,0,0
15840,L51359,L,302.4,310.9,1445,46.0,155,0,0,0,0,0,0
65306,M20749,M,301.4,311.1,1611,55.8,152,0,0,0,0,0,0
7698,L51281,L,301.9,310.4,1453,43.4,148,0,0,0,0,0,0
30308,L52981,L,301.5,310.8,1413,53.6,166,0,0,0,0,0,0
56189,L53973,L,301.3,310.7,1608,31.4,74,0,0,0,0,0,0
98071,L51259,L,301.8,310.4,1563,31.1,119,0,0,0,0,0,0
85819,L55395,L,299.2,310.5,1437,43.1,23,0,0,0,0,0,0
70541,L47391,L,298.2,308.7,1459,38.3,128,0,0,0,0,0,0
84289,L53217,L,300.7,311.1,1568,46.2,97,0,0,0,0,0,0
8926,M15194,M,297.5,308.6,1606,33.7,5,0,0,0,0,0,0
94235,L48082,L,295.6,306.2,2456,14.6,24,0,0,0,0,0,0
56260,M23473,M,297.4,307.9,1615,31.0,21,0,0,0,0,0,0
15665,L55603,L,299.0,310.4,1409,44.5,168,0,0,0,0,0,0
3242,L48693,L,298.1,308.7,1568,30.8,10,0,0,0,0,0,0
10127,L56471,L,298.2,309.0,1435,47.7,89,0,0,0,0,0,0
73141,L54542,L,299.5,310.0,1446,37.7,54,0,0,0,0,0,0
46332,L48799,L,297.9,307.8,1490,42.8,114,0,0,0,0,0,0
113145,L53429,L,300.7,310.1,1542,35.7,192,0,0,0,0,0,0
84646,L56548,L,297.7,308.4,1502,44.4,72,0,0,0,0,0,0
129512,L52314,L,304.2,313.4,1546,39.0,186,0,0,0,0,0,0
32859,M18674,M,302.3,311.0,1360,55.8,97,0,0,0,0,0,0
22505,L48684,L,298.0,308.7,1539,38.5,49,0,0,0,0,0,0
100005,M23252,M,298.5,309.5,1502,39.4,59,0,0,0,0,0,0
84899,H32547,H,300.4,309.6,1442,49.2,24,0,0,0,0,0,0
19029,L48737,L,298.2,308.8,1538,40.0,18,0,0,0,0,0,0
119687,M24486,M,299.0,310.0,1412,44.5,126,0,0,0,0,0,0
108742,L53374,L,300.9,310.9,1571,39.9,51,0,0,0,0,0,0
7630,M18584,M,302.2,311.2,1520,38.8,106,0,0,0,0,0,0
89610,M16368,M,298.0,308.7,1503,34.5,217,0,0,0,0,0,0
75311,M19143,M,301.8,310.0,1293,63.7,182,0,1,0,0,0,1
78293,L51313,L,301.7,310.3,1439,43.8,29,0,0,0,0,0,0
70162,M20840,M,300.6,310.7,1347,46.6,180,0,0,0,0,0,0
19921,L55554,L,298.7,309.6,1465,41.0,15,0,0,0,0,0,0
128799,M19068,M,302.3,310.9,1425,40.9,215,0,0,0,0,0,0
50764,L56372,L,297.9,309.0,1404,44.2,40,0,0,0,0,0,0
12521,L53273,L,301.0,310.8,1403,48.3,18,0,0,0,0,0,0
46424,L52184,L,303.7,312.8,1444,46.3,94,0,0,0,0,0,0
71257,M21924,M,300.8,310.3,1486,46.7,162,0,0,0,0,0,0
60456,L52042,L,303.5,312.3,1781,30.8,105,0,0,0,0,0,0
18410,L50426,L,301.0,309.7,1565,35.8,0,0,0,0,0,0,0
48724,L55270,L,300.1,311.4,1910,23.0,171,0,0,0,0,0,0
128578,L51364,L,302.3,310.7,1540,37.0,45,0,0,0,0,0,0
61798,L55088,L,300.8,312.2,1490,37.8,144,0,0,0,0,0,0
104245,M17248,M,299.2,308.5,1435,51.3,148,0,0,0,0,0,0
18375,L55384,L,299.4,310.9,1491,42.1,10,0,0,0,0,0,0
94569,M21807,M,300.7,311.3,1393,37.1,55,0,0,0,0,0,0
40346,L48175,L,296.3,307.2,1435,48.3,177,0,0,0,0,0,0
34016,L51648,L,302.7,310.3,1452,48.0,203,0,0,0,0,0,0
17706,L56455,L,298.2,308.7,1444,49.2,44,0,0,0,0,0,0
85970,L51096,L,302.6,311.6,1619,31.9,121,0,0,0,0,0,0
132856,L53060,L,301.5,311.1,1647,33.4,129,0,0,0,0,0,0
83593,L50459,L,301.2,309.9,1381,52.4,0,0,0,0,0,0,0
26257,M16396,M,298.1,308.1,1495,37.7,76,0,0,0,0,0,0
132108,L50481,L,301.3,310.4,1290,58.4,97,0,0,0,0,0,0
123481,L53530,L,300.1,309.7,1785,25.8,139,0,0,0,0,0,0
77912,L47672,L,297.4,309.2,1604,33.3,195,0,0,0,0,0,0
20,L50643,L,301.5,310.4,1424,53.9,40,0,0,0,0,0,0
91349,L55668,L,298.4,309.4,1385,54.2,119,0,0,0,0,0,0
19690,L57141,L,298.2,307.9,1399,54.9,137,0,0,0,0,0,0
113914,M15012,M,298.4,308.3,1610,31.1,191,0,0,0,0,0,0
2833,L50550,L,301.4,310.7,1341,49.0,19,0,0,0,0,0,0
124683,M19148,M,301.7,310.1,1443,46.6,195,0,0,0,0,0,0
102303,L54260,L,300.7,310.4,1989,21.8,203,0,0,0,0,0,0
35365,L47803,L,298.3,310.1,1533,36.8,124,0,0,0,0,0,0
39938,L48892,L,298.3,307.8,1751,27.5,72,0,0,0,0,0,0
126275,L52106,L,303.4,312.3,1383,52.4,69,0,0,0,0,0,0
54639,M18925,M,301.9,310.6,1517,40.0,9,0,0,0,0,0,0
24615,L56467,L,298.2,308.9,1432,48.0,81,0,0,0,0,0,0
79265,L53699,L,301.1,310.1,1472,36.2,35,0,0,0,0,0,0
60162,L49774,L,298.8,308.8,1446,37.0,106,0,0,0,0,0,0
105195,L49310,L,299.4,309.0,1558,36.6,135,0,0,0,0,0,0
49345,L48896,L,298.1,307.7,1616,32.2,9,0,0,0,0,0,0
94240,L51685,L,302.7,310.5,1426,53.6,0,0,0,0,0,0,0
37657,L53441,L,301.2,310.7,1408,47.6,10,0,0,0,0,0,0
116984,L49662,L,299.1,308.9,1504,28.8,199,0,0,0,0,0,0
13891,L54841,L,300.3,311.5,1467,43.4,53,0,0,0,0,0,0
42033,L50497,L,301.4,310.4,1549,37.5,106,0,0,0,0,0,0
133582,L50131,L,300.7,309.5,1685,31.1,171,0,0,0,0,0,0
13463,L52669,L,302.7,312.2,2029,17.0,215,0,0,0,0,0,0
130891,L55970,L,297.4,308.5,1410,49.4,125,0,0,0,0,0,0
12464,L53448,L,300.8,310.5,1396,47.7,22,0,0,0,0,0,0
97546,M24225,M,298.0,308.6,1254,54.7,65,0,0,0,0,0,0
85025,L55749,L,297.9,308.6,1455,37.0,20,0,0,0,0,0,0
124802,M20955,M,300.9,310.7,1533,38.2,129,0,0,0,0,0,0
7612,L47378,L,298.4,308.7,1433,49.0,99,0,0,0,0,0,0
4447,M18567,M,302.1,311.3,1497,38.4,155,0,0,0,0,0,0
110082,L53971,L,301.2,310.8,1472,45.1,82,0,0,0,0,0,0
94996,L48896,L,298.1,307.7,1848,21.8,55,0,0,0,0,0,0
62272,L57157,L,298.3,307.9,1529,40.4,179,0,0,0,0,0,0
41037,L47576,L,297.4,308.3,1490,28.2,146,0,0,0,0,0,0
52396,L51776,L,303.0,311.1,1364,47.6,106,0,1,0,0,0,1
122700,H31793,H,299.2,308.3,1512,35.3,54,0,0,0,0,0,0
11037,L50093,L,300.7,309.6,1589,34.6,131,0,0,0,0,0,0
115837,H31372,H,297.9,307.8,1439,45.6,97,0,0,0,0,0,0
33109,L48869,L,298.0,307.5,1469,37.7,16,0,0,0,0,0,0
20522,H37474,H,300.3,311.6,1471,46.4,156,0,0,0,0,0,0
52812,L50595,L,301.4,310.4,1546,36.9,150,0,0,0,0,0,0
39023,M20445,M,302.6,312.0,1370,54.1,39,0,0,0,0,0,0
56082,M16340,M,298.2,309.3,2056,18.7,146,0,0,0,0,0,0
37668,L55454,L,298.9,310.5,1477,52.6,195,0,0,0,0,0,0
81655,M21650,M,301.1,310.7,1749,25.5,79,0,0,0,0,0,0
62830,L49216,L,298.9,308.6,1463,46.8,96,0,0,0,0,0,0
100862,L56114,L,297.4,308.3,1601,27.7,9,0,0,0,0,0,0
45022,L54533,L,299.8,310.3,1487,52.1,137,0,0,0,0,0,0
104238,L56824,L,299.3,310.6,1629,33.4,83,0,0,0,0,0,0
80044,L47349,L,298.4,308.3,1518,32.7,112,0,0,0,0,0,0
27112,M15285,M,297.4,308.3,1466,47.9,79,0,0,0,0,0,0
123828,L51734,L,302.7,310.6,1496,28.2,82,0,0,0,0,0,0
67801,L53583,L,300.4,309.6,1543,33.6,168,0,0,0,0,0,0
18126,L50718,L,302.0,310.9,1635,36.0,23,0,0,0,0,0,0
108456,M24472,M,299.0,310.2,1651,31.0,89,0,0,0,0,0,0
42284,L51348,L,302.2,310.6,1632,37.5,122,0,0,0,0,0,0
36650,H37110,H,300.6,311.5,1815,24.2,14,0,0,0,0,0,0
42273,M20459,M,302.7,312.0,1558,31.0,0,0,0,0,0,0,0
67380,M23748,M,297.7,308.9,1611,39.1,108,0,0,0,0,0,0
129957,L53866,L,301.7,310.7,1538,41.2,17,0,0,0,0,0,0
111133,L53232,L,300.9,311.0,1524,40.2,54,0,0,0,0,0,0
84943,M20067,M,303.8,312.7,1526,41.4,168,0,0,0,0,0,0
29874,H34827,H,302.7,312.5,1527,36.4,179,0,0,0,0,0,0
85165,M16726,M,298.2,307.9,1662,28.9,168,0,0,0,0,0,0
10635,L52715,L,302.4,311.7,1520,38.1,127,0,0,0,0,0,0
113967,L50748,L,301.8,310.6,1605,38.7,95,0,0,0,0,0,0
90858,L50306,L,300.0,309.4,1568,33.7,39,0,0,0,0,0,0
114842,L47786,L,297.7,308.9,1638,32.7,126,0,0,0,0,0,0
118558,L50553,L,301.4,310.7,1468,43.6,23,0,0,0,0,0,0
97677,L56642,L,298.5,309.3,1501,43.6,153,0,0,0,0,0,0
74537,M18688,M,302.4,310.4,1467,38.8,119,0,0,0,0,0,0
80023,L55564,L,298.6,309.6,1441,42.5,119,0,0,0,0,0,0
77300,L49315,L,299.3,309.0,1556,36.7,148,0,0,0,0,0,0
19764,M18821,M,302.2,310.7,1782,25.9,42,0,0,0,0,0,0
38310,L54206,L,300.7,310.6,1477,35.2,60,0,0,0,0,0,0
13459,L52197,L,303.9,313.0,1426,46.6,9,0,0,0,0,0,0
22808,M15953,M,296.8,307.5,1443,46.9,14,0,0,0,0,0,0
62526,L52041,L,303.5,312.3,1563,21.1,112,0,0,0,0,0,0
103228,L48781,L,297.9,307.9,1642,27.7,114,0,0,0,0,0,0
8069,L56649,L,298.0,308.6,1429,47.5,189,0,0,0,0,0,0
129412,L57142,L,298.1,307.9,1410,47.5,139,0,0,0,0,0,0
119478,L47529,L,297.6,308.3,1379,49.7,34,0,0,0,0,0,0
47579,L47604,L,297.2,308.4,1701,26.1,13,0,0,0,0,0,0
58855,L55419,L,299.0,310.6,1724,29.0,94,0,0,0,0,0,0
120855,L47470,L,298.1,308.4,1523,38.6,98,0,0,0,0,0,0
81615,L54850,L,300.6,311.6,1346,53.3,98,0,0,0,0,0,0
130633,L54332,L,300.2,309.9,1466,46.3,170,0,0,0,0,0,0
3381,L51404,L,302.0,310.7,1698,59.9,39,0,0,0,0,0,0
63910,L56421,L,298.3,308.9,1434,45.3,161,0,0,0,0,0,0
107851,L55534,L,298.8,309.8,1645,31.9,196,0,0,0,0,0,0
19563,L47187,L,298.1,308.6,1366,40.2,16,0,0,0,0,0,0
18152,M23689,M,297.3,308.8,1401,54.0,150,0,0,0,0,0,0
129997,L50629,L,301.3,310.4,1402,51.9,139,0,0,0,0,0,0
65902,M18239,M,301.5,310.7,1459,32.6,40,0,0,0,0,0,0
53516,L55763,L,297.4,308.0,1751,28.0,154,0,0,0,0,0,0
26688,L47635,L,297.4,308.7,1404,57.4,76,0,0,0,0,0,0
106796,L50364,L,300.1,309.3,1674,30.8,110,0,0,0,0,0,0
55109,L50643,L,301.7,310.7,1809,25.5,40,0,0,0,0,0,0
